Name;Projectedarea;Feretdimater;MajorAxisLenght;MinorAxislenght;Perimeter;Shapefactor;Compactness;Elongation;Roundness;Shapeindex;Geo.meandia.;Kuresellik;Surfacearea;Volume;Projectedarea2;Feretdimater3;MajorAxisLenght4;MinorAxislenght5;Perimeter6;Shapefactor7;Compactness8;Elongation9;Roundness10;L;a;b
DeveDisi;249.5985934;17.82691223;22.07117638;14.2283852;61.55226695;0.827873331;15.17909823;0.973535007;0.652381529;1.240273345;18.62873913;84.4030187;1090.225731;3384.921791;228.2337971;17.04688522;22.6711687;12.91965727;60.57365333;0.781667912;16.07635471;1.754780968;0.565382841;44.09;17.51;26
DeveDisi;233.0155985;17.22453699;22.25026162;13.24942478;60.99402765;0.787082459;15.96576123;0.972970386;0.599273725;1.275166533;18.29244945;82.21228931;1051.219076;3204.895302;219.0392688;16.6999838;22.86838524;12.02942779;60.34289369;0.755926517;16.62379919;1.901036827;0.533287577;44.54;17.24;27.02
DeveDisi;263.8022101;18.32712214;24.68110928;13.25148092;65.13525704;0.781368737;16.0825101;0.973448246;0.551390863;1.255525957;20.59607607;83.44874551;1332.657293;4574.585163;284.1962741;19.02235355;25.35431069;13.96165747;68.14813471;0.768989301;16.34141151;1.815995755;0.562892225;43.96;16.89;25.35
DeveDisi;242.678417;17.57804759;23.25725429;13.99152924;61.2420897;0.813094484;15.4549943;0.974800692;0.571248083;1.237939763;19.67006975;84.57606174;1215.517752;3984.886492;239.0383377;17.44571765;23.85847126;13.71565794;62.69828202;0.76412805;16.44537277;1.739506144;0.534678622;42.59;16.96;22.95
DeveDisi;224.478898;16.90607612;21.73198876;13.00800918;58.99558734;0.810487512;15.50470604;0.958519558;0.605183479;1.244531388;18.20801605;83.78439846;1041.53714;3160.720828;221.0954291;16.77818356;22.67245208;12.25151845;60.14592801;0.768028203;16.3618609;1.850583025;0.547637607;44.48;17.55;27.57
DeveDisi;243.5684135;17.61025088;23.40283981;12.92255367;62.30903564;0.788367608;15.93973483;0.965113842;0.5662319;1.259285417;19.4268859;83.01080578;1185.648305;3838.909058;252.248198;17.9212829;24.24878682;12.91965727;63.84868378;0.777560228;16.16128263;1.876890873;0.546208591;45.49;16.55;27.83
DeveDisi;246.3110556;17.70912127;21.91301723;13.96033872;61.45416425;0.819579592;15.33270317;0.961707495;0.65311556;1.234638116;18.51483327;84.49239588;1076.93407;3323.209126;236.1092791;17.33850256;22.78553235;12.71153672;61.68785946;0.779692789;16.11707943;1.792508085;0.579035488;44.59;17.03;27.03
DeveDisi;239.2819;17.45460333;20.97452477;14.5708462;59.74442146;0.842412869;14.91711615;0.962797797;0.692525987;1.195494987;18.2507362;87.01382464;1046.43024;3183.020376;228.5053654;17.05702399;21.78497377;13.30429887;59.21468964;0.818931075;15.34484524;1.637438695;0.613045635;47.7;15.32;28.86
DeveDisi;269.3419839;18.51855461;22.34150168;14.58081514;63.59134274;0.836985488;15.01384527;0.965706633;0.687052333;1.208690159;19.26494925;86.22942864;1165.964276;3743.707101;253.2956759;17.95845403;23.13487442;13.83324601;63.67151415;0.785140326;16.00525434;1.672411117;0.602565092;46.06;16.19;27.63
DeveDisi;284.1449859;19.02063701;24.15446283;14.21497514;66.46381019;0.80831268;15.54642272;1.000809439;0.62009141;1.33021677;19.22132031;79.57668297;1160.689185;3718.329765;247.3793655;17.74748407;24.13492706;12.18165438;63.60392622;0.768432076;16.35326141;1.981251997;0.54073188;47.75;15.61;28.24
DeveDisi;279.349903;18.85946297;23.85749291;14.18107433;65.73413181;0.812412368;15.46797059;0.995608786;0.624898387;1.289397178;19.53643933;81.88806509;1199.058389;3904.22191;258.5330654;18.14316738;23.96271833;13.04293568;64.63654649;0.777624028;16.1599567;1.837218164;0.573263664;46.42;15.55;28.79
DeveDisi;238.1194557;17.41215401;22.16684125;13.69367741;60.56659195;0.815715043;15.40534372;0.995495578;0.617017873;1.288884726;18.15824529;81.91625088;1035.850936;3134.872562;219.6018032;16.72141441;22.26714186;12.12979185;59.29047737;0.785011234;16.00788634;1.835739816;0.563919919;42.15;18.36;24.92
DeveDisi;275.7899172;18.73890682;22.86701015;14.647308;65.46459003;0.80867747;15.53940982;0.97108475;0.671537239;1.271034585;18.84757371;82.42255366;1115.990267;3505.618136;239.2323151;17.45279473;23.54790367;12.43382402;62.25896044;0.775578886;16.20256926;1.893858528;0.549320526;44.47;15.44;25.67
DeveDisi;275.5537957;18.73088331;24.33986144;13.89448001;65.60893879;0.804433662;15.62138833;0.983336376;0.592216741;1.32892724;19.27075666;79.1736498;1166.667341;3747.093737;238.2236327;17.41596249;24.75232487;11.87851647;63.39296262;0.744925103;16.86930749;2.083789245;0.495066267;45.86;16;27.61
DeveDisi;235.4313032;17.31359135;21.23229714;13.74200546;59.5346709;0.834707193;15.05482487;0.97006163;0.664937346;1.237291021;17.94419733;84.51368785;1011.573814;3025.313355;211.8039121;16.42184876;21.88757547;12.43304396;58.92214019;0.766631775;16.3916642;1.760435783;0.562923202;46.95;15.53;28.98
DeveDisi;249.5077775;17.82366879;23.08519516;13.40479261;62.23008869;0.809642155;15.52089469;0.979066803;0.596111462;1.301183173;18.64332577;80.75879646;1091.933733;3392.879384;229.1842863;17.08234458;23.5787743;11.90461596;61.40930793;0.763706163;16.45445751;1.980641323;0.524871356;43.46;16.93;26.18
DeveDisi;247.4190103;17.74890611;22.02710524;13.70759746;61.50041031;0.822028553;15.28702448;0.969617041;0.649275024;1.264213936;18.24130847;82.81300819;1045.349416;3178.090192;224.8391927;16.91963804;22.7173248;12.12979185;59.94896233;0.786173754;15.98421539;1.872853639;0.554712724;46.84;16.97;29.34
DeveDisi;226.6584811;16.98795283;22.36912592;12.40844004;59.51551515;0.804121074;15.62746087;0.956200186;0.576745787;1.284862878;18.15003349;81.13876938;1034.914251;3130.621387;222.5308618;16.83256051;23.39376862;11.42570713;60.99558053;0.751628736;16.71885335;2.047467903;0.517726452;43.14;16.06;25.46
