Name;Projectedarea;Feretdimater;MajorAxisLenght;MinorAxislenght;Perimeter;Shapefactor;Compactness;Elongation;Roundness;Shapeindex;Geo.meandia.;Kuresellik;Surfacearea;Volume;Projectedarea2;Feretdimater3;MajorAxisLenght4;MinorAxislenght5;Perimeter6;Shapefactor7;Compactness8;Elongation9;Roundness10;L;a;b
GiresunKarasi;302.4885333;19.62499331;20.50297993;19.45308457;65.92407588;0.874642706;14.36743315;1.060194151;0.916189749;1.082301999;19.4471091;94.85015918;1188.118087;3850.910343;259.9863475;18.19408966;19.33889176;18.54883264;61.7310156;0.85734094;14.65737845;1.042593469;0.885111254;47.78;13.01;19
GiresunKarasi;311.8982178;19.92789866;20.84486977;19.58146326;66.55784382;0.884757532;14.20318014;1.037140487;0.913955407;1.164975714;18.73146469;89.86126993;1102.282676;3441.22817;226.4435186;16.97989524;20.09840521;15.68752496;57.87741355;0.849476812;14.79307078;1.281171202;0.713751747;45.17;9.68;14.72
GiresunKarasi;277.3012149;18.79018022;19.51093147;18.31274912;62.63374442;0.888269775;14.14702038;0.933608647;0.927483625;1.020946916;19.18683847;98.33891579;1156.528513;3698.354295;262.1833047;18.27080052;20.89840484;17.32284089;62.95341364;0.831335503;15.1158835;1.206407481;0.764344672;50.16;8.94;15.71
GiresunKarasi;282.1373551;18.9533226;19.70123208;18.82828707;63.73667994;0.872753462;14.39853425;1.017163756;0.925516791;1.143800061;17.91974675;90.9574928;1008.818973;3012.963418;214.732952;16.53500789;19.36879088;15.07994321;56.71715147;0.838841169;14.98063171;1.284407415;0.728792945;47.66;7.75;14.14
GiresunKarasi;371.1792304;21.73936693;22.9461665;20.63861303;72.75599396;0.881162435;14.26112838;1.014797731;0.897581456;1.138666242;20.93820278;91.24924103;1377.299243;4806.361805;301.2969894;19.5863024;22.61156661;17.69201956;66.79293935;0.848679173;14.8069742;1.278065884;0.750315593;47.45;6.8;14.58
GiresunKarasi;298.0025209;19.47892692;20.11072776;19.96329042;67.19416264;0.829405115;15.15106476;1.012658843;0.938155544;1.108021074;18.7257665;93.11332104;1101.61214;3438.088618;241.194517;17.52422315;19.85933159;16.44093063;60.1124793;0.838779899;14.981726;1.207920162;0.778661428;50.18;8.74;15.14
GiresunKarasi;288.8991982;19.17910018;20.77388727;18.16577684;67.95047896;0.786269005;15.98227901;1.027563828;0.852356507;1.140107026;18.95863156;91.26183901;1129.180784;3567.953741;248.7857888;17.79786236;20.2166393;16.2253557;60.2285055;0.861849153;14.58070773;1.245990515;0.775029314;49.37;8.19;16.16
GiresunKarasi;280.5180141;18.89885257;19.71233637;18.72339329;63.66489276;0.869702255;14.44904914;1.075526271;0.919168301;1.127366003;18.18408441;92.24723071;1038.801058;3148.274354;228.503166;17.0569419;18.32808449;16.64252188;57.72157344;0.861838247;14.58089224;1.10128048;0.866101021;48.03;10.65;16.11
GiresunKarasi;256.9500368;18.0875357;18.64140119;18.1126957;60.57760612;0.879902059;14.28155609;0.96287331;0.941460413;1.070796477;17.73551236;95.14044667;988.1821035;2920.985984;218.3618545;16.67414011;19.36018061;15.45764254;57.01717046;0.84406388;14.88793789;1.252466575;0.741768609;45.59;9.35;14.48
GiresunKarasi;301.1317881;19.58093207;20.78599772;18.68654137;65.33851828;0.886396238;14.17692233;1.029052233;0.887412083;1.160958267;18.71377772;90.03069265;1100.202023;3431.489352;236.1532848;17.34011825;20.19916681;15.60917929;58.97795478;0.853148121;14.72941252;1.294056941;0.736949222;51.52;8.06;15.81
GiresunKarasi;282.378068;18.96140614;20.02075618;18.5384011;63.75154756;0.873090702;14.39297267;1.016684817;0.896975322;1.144378348;18.20254899;90.91838902;1040.911779;3157.874607;221.1080511;16.77866247;19.69219551;15.29755453;58.00168548;0.82591089;15.21516518;1.287277353;0.725983523;45.93;8.97;15.56
GiresunKarasi;294.9170197;19.37782268;20.86218431;17.78227112;65.0575279;0.875617811;14.3514333;1.030226944;0.862761518;1.183873824;18.50262011;88.68975481;1075.513758;3316.637081;225.6196596;16.94897852;20.2500861;14.99384595;57.98760914;0.843172431;14.90367825;1.350559834;0.700541192;49.68;8.88;14.34
GiresunKarasi;263.6024649;18.32018238;18.87008132;18.23071065;61.43544486;0.877649917;14.31820407;1.049208151;0.942567387;1.15475921;17.08599438;90.54541996;917.1281508;2611.674405;190.036799;15.55513958;17.98506932;14.69720966;53.38979022;0.837782225;14.999567;1.223706386;0.748038516;44.02;10.2;15.8
GiresunKarasi;286.8203144;19.10997034;21.43286423;17.742848;64.27763471;0.872368544;14.40488737;1.018372913;0.794986891;1.191646598;18.88262619;88.10127285;1120.145136;3525.213649;224.3838712;16.90249739;21.04618451;14.92566195;58.40365435;0.826649593;15.20156874;1.410067076;0.644993555;49.71;10.84;17.43
GiresunKarasi;210.1860929;16.35901113;19.54119055;14.29410551;55.4823915;0.858032022;14.645573;1.038337307;0.700829579;1.245473918;16.65389419;85.22456271;871.3268724;2418.49759;170.2641841;14.72369153;18.81969415;12.55983178;51.08092728;0.820003339;15.32477982;1.498403361;0.612080671;51.18;8.29;15.8
GiresunKarasi;313.430027;19.97677413;21.00643803;19.8495135;67.23005623;0.871411958;14.42070023;1.059898718;0.904370216;1.111083281;19.56665887;93.14601;1202.770735;3922.367446;259.5155709;18.17760951;19.81928809;17.99324745;61.55285342;0.860749747;14.59933117;1.101484773;0.841197174;48.07;10.09;16.21
GiresunKarasi;336.9542383;20.71288152;21.62244259;20.02239564;69.39387531;0.879302898;14.29128761;1.053872581;0.917639086;1.114861221;20.08808672;92.90387355;1267.729671;4244.377263;274.796193;18.7051164;20.51713174;18.27234658;63.58160431;0.854196154;14.71134066;1.122851499;0.831166256;43.77;12.79;18.05
